competition_id,team_id,team_market,team_name,conference_id,player_id,player_name,class_year,position,height,status,next_team_id,next_team_market,prior_team_id,prior_team_market,is_transfer,is_draft_prospect,will_transfer,in_portal_after_season,games_played,games_started,minutes,possessions,points,field_goal_attempts,free_throw_attempts,assists,offensive_rebounds,defensive_rebounds,rebounds,steals,blocks,turnovers,personal_fouls,usage_pct,ortg_player,drtg_player,effective_fg_pct,true_shooting_pct,assist_pct,offensive_rebound_pct,defensive_rebound_pct,rebound_pct,steal_pct,block_pct,turnover_pct,per,warp,warp_per_40,win_shares,offensive_win_shares,defensive_win_shares,win_shares_per_40,rapm,offensive_rapm,defensive_rapm
41097,103266,Akron,Zips,2,2094971,Zach Halligan,Junior,G,76,probable_returner,,,103266,Akron,False,False,False,False,32,22,360.07,625.186,81.0,58,25,17,16,51,67,14,1,8,44,0.10477,129.51,106.51,0.52586,0.58696,0.06779,0.05306,0.15224,0.10526,0.02221,0.00324,0.1039,11.6827,0.20794,0.0231,1.1476,0.5615,0.5861,0.1275,0.373,-1.427,1.8
41097,103266,Akron,Zips,2,2266041,Rich Brisco,Sophomore,F,80,in_portal_uncommitted_or_pending,,,103266,Akron,False,False,False,True,8,0,15.25,27.056,0.0,3,0,0,0,3,3,0,0,2,2,0.1618,,109.14,0,0,0,0,0.20307,0.11063,0,0,0.4,-13.9385,-0.14434,-0.3786,,,0.0212,,,,
41097,103266,Akron,Zips,2,2266042,Sharron Young,Sophomore,G,72,in_portal_uncommitted_or_pending,,,103266,Akron,False,False,False,True,32,11,606.26,1060.632,227.0,178,56,49,21,61,82,38,2,24,67,0.18336,121.31,105.34,0.50843,0.56022,0.12404,0.0416,0.10925,0.07712,0.03591,0.00385,0.10589,15.7535,2.36593,0.1561,2.2277,1.1772,1.0505,0.147,2.151,0.277,1.874
41097,103266,Akron,Zips,2,2266043,Eric Mahaffey,Sophomore,G,76,in_portal_uncommitted_or_pending,,,103266,Akron,False,False,False,True,32,10,710.91,1241.804,258.0,181,57,51,62,122,184,22,18,29,74,0.16224,131.86,104.95,0.59392,0.62591,0.11187,0.10512,0.1868,0.14804,0.01774,0.02952,0.12336,19.2204,3.64644,0.2052,3.1297,1.873,1.2566,0.1761,5.466,3.485,1.981
41097,103266,Akron,Zips,2,2266044,Conner Groce,Sophomore,G,72,in_portal_uncommitted_or_pending,,,103266,Akron,False,False,False,True,11,0,17.31,30.791,6.0,8,2,0,1,0,1,0,0,0,3,0.25101,86.9,118.09,0.3125,0.33708,0,0.0752,0,0.03318,0,0,0,0.6315,-0.10761,-0.2487,-0.0067,-0.0169,0.0102,-0.0154,,,
41097,103266,Akron,Zips,2,2509082,Ognjen Stankovic,Freshman,G,80,in_portal_uncommitted_or_pending,,,,,False,False,False,True,16,0,96.0,168.61,27.0,19,17,6,7,13,20,5,2,9,7,0.18261,96.22,104.28,0.44737,0.50943,0.08499,0.0939,0.14714,0.12277,0.02991,0.02368,0.25366,11.5997,-0.03077,-0.0128,0.1693,-0.0062,0.1755,0.0706,-0.815,-0.464,-0.351
41097,103268,Alabama,Crimson Tide,89,1602892,Latrell Wrightsell Jr.,Senior,G,75,senior_eligibility_review,,,103268,Alabama,False,False,False,False,27,19,737.5,1326.31,356.0,290,58,51,12,71,83,29,1,23,57,0.21507,121.12,114.83,0.53448,0.56418,0.12001,0.01678,0.09488,0.05671,0.02171,0.00125,0.06794,16.293,2.09985,0.1139,2.2215,1.5706,0.6509,0.1205,5.015,3.6,1.415
41097,103268,Alabama,Crimson Tide,89,1695278,Houston Mallette,Senior,G,77,senior_eligibility_review,,,103268,Alabama,False,False,False,False,35,12,816.29,1479.996,230.0,188,35,40,58,99,157,22,0,14,64,0.1243,132.77,115.2,0.52926,0.56539,0.07421,0.07427,0.11625,0.09617,0.01483,0,0.0644,12.9439,1.66809,0.0817,2.3264,1.6333,0.6932,0.114,5.127,3.717,1.41
41097,103268,Alabama,Crimson Tide,89,1700250,Charles Bediako,Senior,F,84,senior_eligibility_review,,,,,False,False,False,False,5,2,107.77,194.993,50.0,22,23,1,9,14,23,4,7,4,12,0.16194,147.06,110.27,0.77273,0.77882,0.01696,0.09028,0.13324,0.11232,0.02046,0.05673,0.11074,23.8701,0.57819,0.2146,0.51,0.3708,0.1392,0.1893,-0.99,0.198,-1.188
41097,103268,Alabama,Crimson Tide,89,1924279,Noah Williamson,Senior,F,84,senior_eligibility_review,,,103382,Bucknell,True,False,False,False,33,0,271.48,492.035,44.0,48,14,11,23,27,50,11,9,18,60,0.12409,89.04,112.24,0.36458,0.4059,0.05886,0.08824,0.09462,0.09157,0.02231,0.02989,0.24945,5.1373,-0.78627,-0.1158,0.1728,-0.1298,0.3026,0.0255,2.17,2.179,-0.009
41097,103268,Alabama,Crimson Tide,89,1927830,Preston Murphy Jr.,Junior,G,73,probable_returner,,,,,False,False,False,False,8,0,14.63,26.575,2.0,3,2,3,1,3,4,0,0,1,2,0.14993,91.36,114.18,0,0.25641,0.26783,0.06549,0.193,0.12981,0,0,0.20492,5.6683,-0.04362,-0.1193,0.0072,-0.0065,0.0138,0.0198,,,
41097,103268,Alabama,Crimson Tide,89,2106215,Aden Holloway,Junior,G,73,draft_prospect_review,,,103268,Alabama,False,True,False,False,28,27,794.95,1454.941,471.0,314,110,106,8,69,77,17,0,41,50,0.23626,133.85,117.59,0.59873,0.64983,0.23753,0.01062,0.08298,0.04858,0.01167,0,0.10164,21.9741,3.55363,0.1788,3.5307,3.0265,0.5042,0.1777,7.53,6.508,1.022
41097,103268,Alabama,Crimson Tide,89,2120172,Taylor Bol Bowen,Junior,F,82,in_portal_uncommitted_or_pending,,,103616,Florida St.,True,True,False,True,30,11,571.11,1032.543,190.0,148,49,14,33,92,125,13,30,19,59,0.15456,118.67,111.17,0.51014,0.56014,0.03843,0.06112,0.15494,0.11026,0.0126,0.04653,0.10076,14.3781,1.2593,0.0882,1.5147,0.8232,0.6915,0.1061,0.312,0.163,0.149
41097,103268,Alabama,Crimson Tide,89,2301240,Labaron Philon,Sophomore,G,76,draft_prospect_review,,,103268,Alabama,False,True,False,False,33,32,1019.62,1846.257,725.0,485,198,165,19,98,117,38,6,84,52,0.30111,127.32,115.01,0.58454,0.63363,0.32267,0.01959,0.09216,0.05755,0.02048,0.00528,0.12803,26.4193,6.53831,0.2565,5.0165,4.1331,0.8834,0.1968,2.013,2.919,-0.906
41097,103268,Alabama,Crimson Tide,89,2301241,Aiden Sherrell,Sophomore,F,82,in_portal_uncommitted_or_pending,,,103268,Alabama,False,False,False,True,34,34,811.87,1460.617,379.0,241,129,39,81,129,210,20,76,32,70,0.19048,133.57,109.17,0.59544,0.63633,0.08159,0.10506,0.15201,0.12966,0.01359,0.08476,0.09704,24.1204,5.80142,0.2858,3.6772,2.5485,1.1287,0.1812,6.497,4.32,2.177
41097,103268,Alabama,Crimson Tide,89,2317060,Keitenn Bristow,Sophomore,F,82,probable_returner,,,104309,Tarleton St.,True,False,False,False,10,1,126.08,235.104,36.0,33,15,5,15,25,40,6,6,8,28,0.16878,102.21,105.99,0.37879,0.45455,0.05943,0.11838,0.18317,0.15198,0.02552,0.04316,0.16807,12.5647,0.06099,0.0193,0.2663,0.0551,0.2112,0.0845,-0.654,-0.775,0.121
41097,103268,Alabama,Crimson Tide,89,2319562,Jalil Bethea,Sophomore,G,77,in_portal_uncommitted_or_pending,,,103899,Miami (FL),True,False,False,True,26,0,207.49,379.512,101.0,80,31,14,13,30,43,4,2,12,20,0.23915,114.84,114.46,0.475,0.53953,0.11726,0.06424,0.13839,0.10259,0.01072,0.00873,0.11359,15.953,0.471,0.0908,0.5729,0.383,0.1898,0.1104,-0.604,0.088,-0.692
41097,103268,Alabama,Crimson Tide,89,2550725,Amari Allen,Freshman,F,79,draft_prospect_review,,,,,False,True,False,False,32,24,902.95,1637.068,365.0,271,103,100,53,169,222,33,22,44,95,0.18606,124.74,109.59,0.53321,0.57698,0.17922,0.06141,0.18045,0.12336,0.02011,0.02209,0.12211,18.8995,3.84273,0.1702,3.3818,2.1612,1.2206,0.1498,5.113,4.013,1.1
41097,103268,Alabama,Crimson Tide,89,2550730,Davion Hannah,Freshman,G,78,probable_returner,,,,,False,False,False,False,10,0,127.88,239.269,33.0,26,8,8,4,15,19,7,2,10,9,0.13884,97.95,111.31,0.53846,0.55932,0.08735,0.03267,0.10615,0.07204,0.02911,0.01428,0.25304,10.3225,-0.18584,-0.0581,0.1617,0.0085,0.1532,0.0506,1.947,1.133,0.814
41097,103268,Alabama,Crimson Tide,89,2550732,London Jemison,Freshman,F,80,probable_returner,,,,,False,False,False,False,33,13,516.69,936.487,205.0,160,53,13,34,79,113,21,10,20,63,0.18422,115.98,110.88,0.54063,0.55919,0.04166,0.06946,0.1464,0.1098,0.02235,0.01756,0.09837,15.2775,1.06051,0.0821,1.4112,0.7721,0.6391,0.1092,4.553,2.468,2.085
41097,103268,Alabama,Crimson Tide,89,2550734,Collins Onyejiaka,Freshman,F,83,probable_returner,,,,,False,False,False,False,2,0,9.4,17.96,2.0,2,2,0,1,5,6,0,0,2,4,0.2275,48.97,97.11,0.5,0.34483,0,0.11198,0.52535,0.32525,0,0,0.40984,-4.0484,-0.07893,-0.3359,-0.0301,-0.0534,0.0232,-0.1283,,,
41097,103268,Alabama,Crimson Tide,89,2583223,Jacob Martin,Freshman,F,82,in_portal_uncommitted_or_pending,,,,,False,False,False,True,10,0,13.19,24.089,3.0,1,2,1,1,0,1,0,3,0,1,0.06513,180.89,113.35,1,0.78947,0.10326,0.08065,0,0.03726,0,0.22082,0,21.5858,0.08517,0.2583,0.0542,0.0408,0.0134,0.1643,,,
41097,103268,Alabama,Crimson Tide,89,2583655,Jack Fagan,Freshman,G,70,probable_returner,,,,,False,False,False,False,1,0,0.54,0.98,0.0,0,0,0,0,0,0,0,0,0,0,0,,124.65,,,0,0,0,0,0,0,,0,-0.00395,-0.2926,,,0,,,,
41097,103268,Alabama,Crimson Tide,89,2583657,Klark James,Freshman,G,70,probable_returner,,,,,False,False,False,False,1,0,0.54,0.98,0.0,0,0,0,0,0,0,0,0,0,0,0,,124.65,,,0,0,0,0,0,0,,0,-0.00395,-0.2926,,,0,,,,
41097,103269,Alabama A&M,Bulldogs,39,1622777,James Graham,Junior,G,79,probable_returner,,,103658,Grambling,True,False,False,False,25,21,635.24,1048.492,245.0,184,61,20,33,66,99,9,11,36,33,0.2047,109.61,113.83,0.54076,0.58112,0.06884,0.06307,0.12187,0.09297,0.0086,0.01911,0.14584,14.7674,0.76626,0.0483,1.3368,0.72,0.6168,0.0842,1.744,1.556,0.188
41097,103269,Alabama A&M,Bulldogs,39,1687541,Peyton Daniels,Junior,G,74,probable_returner,,,,,False,False,False,False,6,0,70.33,118.366,21.0,18,4,3,0,8,8,4,1,5,8,0.1811,91.94,107.55,0.5,0.5303,0.09018,0,0.12466,0.06205,0.03415,0.01649,0.20194,9.2543,0.1049,0.0597,0.0799,-0.0279,0.1078,0.0454,0.691,-0.119,0.81
41097,103269,Alabama A&M,Bulldogs,39,1701221,Samuel Onu,Junior,F,84,probable_returner,,,103658,Grambling,True,False,False,False,17,0,110.19,178.266,17.0,10,16,1,3,12,15,4,4,7,25,0.11889,77.79,108.62,0.5,0.5,0.01637,0.03507,0.13184,0.08495,0.02236,0.04038,0.29118,3.713,-0.47459,-0.1723,0.0454,-0.113,0.1584,0.0165,-0.084,-0.204,0.12
41097,103269,Alabama A&M,Bulldogs,39,1923924,Sami Pissis,Senior,G,75,senior_eligibility_review,,,103981,New Hampshire,True,False,False,False,28,26,830.89,1367.647,291.0,255,81,113,15,72,87,35,2,49,79,0.21688,105,111.55,0.45686,0.50069,0.29432,0.02145,0.10274,0.06214,0.02558,0.00272,0.14427,13.8309,1.63789,0.0788,1.6385,0.6623,0.9762,0.0789,-3.116,-2.652,-0.464
41097,103269,Alabama A&M,Bulldogs,39,1925932,Louis Hutchinson,Junior,F,79,probable_returner,,,103658,Grambling,True,False,False,False,30,4,499.48,821.087,116.0,98,25,17,17,34,51,7,4,11,44,0.12693,112.96,115.84,0.4898,0.53211,0.06721,0.04065,0.08107,0.06089,0.00851,0.00905,0.09167,8.7344,-0.38597,-0.0309,0.8383,0.4433,0.395,0.0671,-2.493,-1.278,-1.215
41097,103269,Alabama A&M,Bulldogs,39,2115898,Koron Davis,Junior,G,78,in_portal_uncommitted_or_pending,,,103828,Louisiana,True,False,False,True,30,30,893.17,1465.142,452.0,321,163,22,30,122,152,25,3,57,85,0.26601,109.86,111.16,0.49533,0.5755,0.05801,0.04012,0.16267,0.10149,0.017,0.0038,0.12675,17.2136,1.82586,0.0818,2.3786,1.2977,1.0809,0.1065,-3.632,-0.879,-2.753
41097,103269,Alabama A&M,Bulldogs,39,2143519,Bilal Abdur-Rahman,Junior,G,71,probable_returner,,,103269,Alabama A&M,False,False,False,False,27,2,322.94,525.976,123.0,82,59,38,7,22,29,17,0,6,38,0.18753,128.92,111.01,0.4939,0.56944,0.25069,0.02588,0.08325,0.05423,0.03198,0,0.05265,18.4428,1.41981,0.1759,1.2701,0.8749,0.3952,0.1573,-1.038,-0.03,-1.008
41097,103269,Alabama A&M,Bulldogs,39,2144725,Kintavious Dozier,Senior,G,73,senior_eligibility_review,,,103658,Grambling,True,False,False,False,30,30,989.99,1624.92,455.0,345,135,60,20,97,117,41,1,51,55,0.24302,112.07,111.42,0.4942,0.56256,0.14031,0.02413,0.11669,0.07048,0.02515,0.00114,0.11199,17.4353,2.76133,0.1116,2.734,1.5592,1.1748,0.1105,-1.905,-0.319,-1.586
41097,103269,Alabama A&M,Bulldogs,39,2302801,Angok Anyang,Junior,F,81,probable_returner,,,103269,Alabama A&M,False,False,False,False,23,2,170.18,277.727,30.0,23,8,5,17,14,31,2,3,7,39,0.10433,112.51,114.23,0.56522,0.56604,0.05959,0.11695,0.09781,0.10745,0.0072,0.01976,0.20883,7.7552,-0.45821,-0.1077,0.3001,0.141,0.1591,0.0705,0.413,0.271,0.142
41097,103269,Alabama A&M,Bulldogs,39,2352022,P.J. Eason,Senior,F,81,in_portal_uncommitted_or_pending,,,103658,Grambling,True,False,False,True,29,28,761.14,1257.89,220.0,136,116,31,66,126,192,24,43,46,72,0.16139,110.94,106.15,0.54412,0.58824,0.08374,0.10342,0.19663,0.15012,0.01912,0.06366,0.19739,16.8875,2.56219,0.1347,2.0902,0.8274,1.2628,0.1098,0.332,0.326,0.006
41097,103269,Alabama A&M,Bulldogs,39,2352028,James Flippin,Senior,F,82,senior_eligibility_review,,,103658,Grambling,True,False,False,False,24,3,225.67,370.029,61.0,63,25,15,8,35,43,6,9,20,26,0.21967,78.83,108.19,0.38095,0.41216,0.1389,0.04299,0.18301,0.11395,0.01616,0.04471,0.21277,7.3969,-0.52829,-0.0936,-0.0734,-0.4065,0.3331,-0.013,-4.451,-2.735,-1.716
41097,103269,Alabama A&M,Bulldogs,39,2474949,Tajden Davis,Junior,G,77,probable_returner,,,,,False,False,False,False,17,1,79.63,129.161,15.0,14,6,0,3,8,11,1,0,4,7,0.13697,83.2,115.08,0.39286,0.45181,0,0.04426,0.12203,0.0825,0.0076,0,0.1938,3.7585,-0.38947,-0.1956,0.0028,-0.0656,0.0684,0.0014,-0.432,-0.423,-0.009
41097,103269,Alabama A&M,Bulldogs,39,2474950,Jalen Carruth,Junior,F,79,probable_returner,,,,,False,False,False,False,11,0,99.6,166.965,27.0,20,5,1,3,9,12,3,1,2,7,0.12737,120.13,112.65,0.6,0.60811,0.01945,0.03715,0.10844,0.07328,0.01799,0.01067,0.08264,11.7398,0.14636,0.0588,0.2308,0.1236,0.1072,0.0927,-0.075,0.007,-0.082
41097,103269,Alabama A&M,Bulldogs,39,2474952,Gabe Kincy,Junior,G,79,probable_returner,,,,,False,False,False,False,18,3,337.62,561.746,68.0,53,33,11,9,43,52,8,0,16,36,0.12865,95.69,112.29,0.41509,0.5037,0.06182,0.03062,0.14747,0.08881,0.01416,0,0.19157,6.6999,-0.7983,-0.0946,0.3491,-0.0251,0.3742,0.0414,-1.94,-1.414,-0.526
41097,103270,Alabama St.,Hornets,39,1722680,Cam Palesse,Junior,F,77,probable_returner,,,103412,Canisius,True,False,False,False,31,30,868.25,1511.5,176.0,168,48,60,42,79,121,15,1,30,62,0.12241,103.93,115.8,0.43155,0.46536,0.12748,0.05088,0.10704,0.07739,0.0099,0.00135,0.13691,8.2573,-2.37987,-0.1096,1.0341,0.3442,0.6899,0.0476,-3.796,-2.004,-1.792
41097,103270,Alabama St.,Hornets,39,1912481,Asjon Anderson,Senior,G,74,in_portal_uncommitted_or_pending,,,104117,Queens (NC),True,False,False,True,27,19,724.71,1268.96,379.0,321,132,86,11,50,61,21,4,83,43,0.3073,97.53,115.13,0.419,0.49987,0.25151,0.01593,0.08143,0.04676,0.01656,0.0065,0.17962,12.8084,-0.03334,-0.0018,0.6753,0.0558,0.6195,0.0373,-5.25,-2.867,-2.383
41097,103270,Alabama St.,Hornets,39,1920165,Jasteven Walker,Senior,F,82,in_portal_uncommitted_or_pending,,,103270,Alabama St.,False,False,False,True,16,14,254.27,446.86,73.0,67,16,6,21,31,52,9,7,11,38,0.163,103.1,110.29,0.47015,0.49324,0.04576,0.08722,0.14449,0.11421,0.02044,0.03233,0.12935,11.3675,0.18918,0.0298,0.4396,0.112,0.3276,0.0692,-2.159,-1.929,-0.23
41097,103270,Alabama St.,Hornets,39,1925167,Trey Miller,Senior,G,74,in_portal_uncommitted_or_pending,,,104381,UTRGV,True,False,False,True,2,0,43.07,80.968,14.0,18,0,6,0,2,2,3,0,5,7,0.2439,,110.8,0.38889,0.38889,0.27963,0,0.04586,0.02238,0.03716,0,0.21739,4.5936,-0.16764,-0.1557,,,0.0535,,-1.178,-1.449,0.271
41097,103270,Alabama St.,Hornets,39,2160962,Tyler Mack,Senior,G,77,senior_eligibility_review,,,103270,Alabama St.,False,False,False,False,16,0,332.15,575.244,95.0,93,16,15,13,39,52,13,0,12,18,0.16439,101.37,111.95,0.46774,0.475,0.08643,0.04133,0.13916,0.08743,0.0226,0,0.1071,10.4029,0.4592,0.0553,0.481,0.1024,0.3786,0.0579,-1.159,-2.057,0.898
41097,103270,Alabama St.,Hornets,39,2195150,Tyler Mason,Junior,F,81,in_portal_uncommitted_or_pending,,,,,False,False,False,True,21,1,251.74,436.616,106.0,84,30,3,24,25,49,3,3,9,45,0.20648,111.17,115.03,0.55952,0.54527,0.02711,0.10099,0.11443,0.10743,0.00681,0.01366,0.08475,14.0655,-0.15438,-0.0245,0.5318,0.3144,0.2174,0.0845,1.006,1.032,-0.026
41097,103270,Alabama St.,Hornets,39,2333180,Damarien Yates,Junior,G,79,in_portal_uncommitted_or_pending,,,103891,Memphis,True,False,False,True,31,0,521.74,909.171,200.0,157,50,18,32,80,112,36,12,34,51,0.19802,106.13,105.06,0.52866,0.55866,0.07118,0.06451,0.18039,0.11921,0.03954,0.02693,0.15962,16.703,2.37926,0.1824,1.3318,0.4146,0.9171,0.1021,-3.688,-2.032,-1.656
41097,103270,Alabama St.,Hornets,39,2342847,Micah Simpson,Senior,G,74,in_portal_uncommitted_or_pending,,,103270,Alabama St.,False,False,False,True,31,31,1029.11,1787.337,426.0,406,98,108,16,102,118,42,6,80,60,0.24939,97.3,112.24,0.43227,0.47428,0.21823,0.01635,0.11661,0.06367,0.02338,0.00683,0.15119,12.0325,0.6504,0.0253,1.1847,0.038,1.1468,0.046,-1.869,-0.086,-1.783
41097,103270,Alabama St.,Hornets,39,2342848,Mario Andrews,Senior,F,79,senior_eligibility_review,,,103270,Alabama St.,False,False,False,False,30,1,270.23,467.741,40.0,34,14,1,39,40,79,8,1,11,44,0.09175,104.91,111.08,0.51471,0.49751,0.0067,0.14981,0.17296,0.1607,0.01698,0.00434,0.21501,9.2171,-0.45432,-0.0672,0.4317,0.1025,0.3292,0.0639,-0.554,-0.843,0.289
41097,103270,Alabama St.,Hornets,39,2342859,Kevin Alabi,Sophomore,F,81,in_portal_uncommitted_or_pending,,,103270,Alabama St.,False,False,False,True,5,0,40.78,71.032,4.0,4,10,0,3,5,8,2,0,1,6,0.10891,60.39,110.03,0.25,0.2381,0,0.07108,0.14257,0.10352,0.02819,0,0.10638,1.8738,-0.21322,-0.2091,-0.0255,-0.079,0.0535,-0.025,,,
41097,103270,Alabama St.,Hornets,39,2342861,Jerquarius Stanback,Sophomore,F,82,in_portal_uncommitted_or_pending,,,103270,Alabama St.,False,False,False,True,31,31,770.67,1337.819,269.0,201,88,19,70,112,182,32,63,48,87,0.18109,107.41,105.67,0.5199,0.56112,0.05101,0.09553,0.17097,0.13114,0.02379,0.09572,0.16683,17.7744,2.86805,0.1489,1.9745,0.6618,1.3127,0.1025,0.339,-0.018,0.357
41097,103270,Alabama St.,Hornets,39,2374309,Jordon Marshall,Senior,G,74,senior_eligibility_review,,,103270,Alabama St.,False,False,False,False,5,0,16.73,29.181,2.0,2,3,2,0,2,2,0,0,2,5,0.15331,58,115.73,0,0.30303,0.21935,0,0.14403,0.06623,0,0,0.37594,-5.2946,-0.12391,-0.2963,-0.0352,-0.0486,0.0134,-0.0842,,,
41097,103270,Alabama St.,Hornets,39,2567989,Tyler Byrd,Junior,G,75,probable_returner,,,,,False,False,False,False,30,12,723.24,1253.496,301.0,236,82,31,16,82,98,48,16,42,71,0.21072,107.06,107.26,0.50212,0.55311,0.09204,0.02327,0.13313,0.07517,0.03807,0.02585,0.13372,16.116,1.65297,0.0914,1.7846,0.656,1.1285,0.0987,-0.562,-0.37,-0.192
41097,103270,Alabama St.,Hornets,39,2567995,R'Chaun King,Freshman,F,78,probable_returner,,,,,False,False,False,False,28,16,353.3,618.296,132.0,75,64,9,36,29,65,12,4,22,55,0.17115,119.25,113.14,0.57333,0.63953,0.0519,0.10706,0.09637,0.10201,0.01941,0.01345,0.17578,15.6393,0.17268,0.0196,0.9958,0.6308,0.3649,0.1127,-2.136,-1.371,-0.765
41097,103273,UAlbany,Great Danes,18,1688261,Yaya Keita,Senior,F,81,senior_eligibility_review,,,104047,Oklahoma,True,False,False,False,10,2,83.64,143.005,25.0,19,9,5,11,6,17,3,0,4,21,0.16106,118.47,117.52,0.47368,0.54348,0.11228,0.14654,0.09168,0.12098,0.0217,0,0.14837,13.7923,0.01144,0.0055,0.2027,0.1494,0.0533,0.097,-2.638,-2.437,-0.201
41097,103273,UAlbany,Great Danes,18,1700366,Isaac Abidde,Junior,F,81,probable_returner,,,103471,Cleveland St.,True,False,False,False,29,28,738.95,1176.927,268.0,222,35,15,36,86,122,20,17,39,85,0.19647,107.43,115.79,0.55405,0.56445,0.03962,0.05826,0.14347,0.10022,0.01692,0.02757,0.1411,13.612,0.7057,0.0382,1.2298,0.6452,0.5846,0.0666,-0.405,-0.267,-0.138
41097,103273,UAlbany,Great Danes,18,2118808,Ife West-Ingram,Junior,F,79,in_portal_uncommitted_or_pending,,,104137,Rider,True,False,False,True,6,1,70.37,117.58,25.0,18,2,0,0,9,9,3,0,1,12,0.14219,126.97,114.12,0.66667,0.66138,0,0,0.16503,0.07432,0.0251,0,0.0503,14.9631,-0.04247,-0.0241,0.185,0.1189,0.0661,0.1052,-1.571,-0.088,-1.483
41097,103273,UAlbany,Great Danes,18,2119958,Miles Rose,Sophomore,G,76,probable_returner,,,104263,St. Bonaventure,True,False,False,False,26,6,386.72,615.039,72.0,81,23,29,12,26,38,13,0,24,32,0.15653,82.46,118.84,0.38889,0.39517,0.12806,0.03726,0.08354,0.06001,0.02102,0,0.20848,5.0401,-1.77263,-0.1834,-0.2049,-0.4057,0.2008,-0.0212,-1.677,-0.797,-0.88
41097,103273,UAlbany,Great Danes,18,2126093,Okechukwu Okeke,Senior,F,82,in_portal_uncommitted_or_pending,,,103594,FIU,True,False,False,True,29,23,889.54,1414.455,296.0,195,59,24,80,128,208,29,64,62,55,0.16708,113.85,111.03,0.67179,0.66968,0.05348,0.10755,0.17738,0.14194,0.02038,0.08622,0.21911,20.2104,3.3678,0.1514,2.2511,1.1699,1.0812,0.1012,-1.398,0.548,-1.946
41097,103273,UAlbany,Great Danes,18,2140418,Nasir Muhammad,Junior,G,74,in_portal_uncommitted_or_pending,,,104010,NIU,True,False,False,True,12,3,216.71,367.074,87.0,93,16,22,1,19,20,7,0,10,15,0.26202,98.49,118.06,0.40323,0.435,0.19202,0.00529,0.10988,0.05524,0.01983,0,0.09088,11.0491,0.02275,0.0042,0.1648,0.0371,0.1276,0.0304,-2.721,0.727,-3.448
41097,103273,UAlbany,Great Danes,18,2143577,Bautista Giralt,Junior,F,84,in_portal_uncommitted_or_pending,,,103273,UAlbany,False,False,False,True,14,2,23.14,37.135,4.0,1,8,1,2,2,4,1,0,1,3,0.12584,98.11,116.32,0,0.44444,0.06453,0.10614,0.10708,0.10661,0.02701,0,0.18116,8.1968,-0.04415,-0.0763,0.0189,0.0017,0.0172,0.0327,,,
41097,103273,UAlbany,Great Danes,18,2143580,Zach Matulu,Junior,G,74,probable_returner,,,103273,UAlbany,False,False,False,False,19,16,558.21,898.044,184.0,156,16,36,35,76,111,23,5,28,60,0.17682,113.72,113.67,0.55128,0.56442,0.12601,0.07198,0.16424,0.11697,0.02555,0.01086,0.14657,15.8497,1.85019,0.1326,1.3042,0.7574,0.5468,0.0935,-1.866,-1.569,-0.297
41097,103273,UAlbany,Great Danes,18,2152575,Tarique Foster,Junior,F,80,probable_returner,,,103876,Massachusetts,True,False,False,False,22,8,450.83,719.026,129.0,121,17,20,8,41,49,15,9,19,35,0.17212,101.88,116.55,0.4876,0.50195,0.08097,0.02136,0.11193,0.06615,0.02092,0.02413,0.12883,10.2102,0.29698,0.0263,0.4866,0.1607,0.3259,0.0432,-0.302,-0.445,0.143
41097,103273,UAlbany,Great Danes,18,2284666,Amir Lindsey,Sophomore,G,71,in_portal_uncommitted_or_pending,,,103273,UAlbany,False,False,False,True,29,29,1111.48,1780.467,519.0,416,124,142,14,82,96,36,0,61,64,0.2512,117.12,118.8,0.50601,0.55142,0.26181,0.01506,0.09095,0.05243,0.02024,0,0.11476,18.4561,2.61837,0.0942,3.0927,2.5115,0.5812,0.1113,-2.389,-1.089,-1.3
41097,103273,UAlbany,Great Danes,18,2284679,Ma'Kye Taylor,Sophomore,F,80,in_portal_uncommitted_or_pending,,,103273,UAlbany,False,False,False,True,28,2,379.31,613.171,91.0,86,20,11,30,25,55,10,7,22,47,0.16116,94.37,118.65,0.47674,0.47996,0.05282,0.09464,0.08121,0.08802,0.0164,0.02208,0.18836,8.6844,-1.15187,-0.1215,0.1301,-0.0732,0.2033,0.0137,-3.074,-2.415,-0.659
41097,103273,UAlbany,Great Danes,18,2549079,Jaden Kempson,Junior,G,75,in_portal_uncommitted_or_pending,,,,,False,False,False,True,21,18,676.93,1100.29,225.0,211,74,57,19,73,92,29,12,44,44,0.22154,95.79,114.56,0.42891,0.46182,0.15693,0.03293,0.13321,0.08178,0.02657,0.02054,0.15301,12.2036,-0.22423,-0.0132,0.5311,-0.0787,0.6098,0.0314,-3.34,-1.656,-1.684
41097,103273,UAlbany,Great Danes,18,2549080,Abdoulaye Fall,Junior,G,82,probable_returner,,,,,False,False,False,False,7,7,214.17,329.349,67.0,53,14,8,10,14,24,5,0,11,18,0.17705,109.93,120.36,0.51887,0.56588,0.07182,0.05836,0.07658,0.06777,0.01515,0,0.15678,11.3201,-0.21728,-0.0406,0.2925,0.2103,0.0822,0.0546,-0.868,-0.114,-0.754
